pincode,city,state
145027,Dinanagar,Punjab
145029,Pathankot,Punjab
145101,Pathankot,Punjab
145105,Hoshiarpur,Punjab
146001,Hoshiarpur,Punjab
146002,Hoshiarpur,Punjab
146006,Hoshiarpur,Punjab
146021,Hoshiarpur,Punjab
146022,Hoshiarpur,Punjab
146023,Hoshiarpur,Punjab
146024,Hoshiarpur,Punjab
146101,Hoshiarpur,Punjab
146102,Hoshiarpur,Punjab
146103,Hoshiarpur,Punjab
146104,Hoshiarpur,Punjab
146105,Hoshiarpur,Punjab
146106,Garhshanker,Punjab
146107,Garhshanker,Punjab
146108,Garhshanker,Punjab
146109,Garhshanker,Punjab
146110,Hoshiarpur,Punjab
146111,Hoshiarpur,Punjab
146112,Hoshiarpur,Punjab
146113,Hoshiarpur,Punjab
146114,Hoshiarpur,Punjab
146115,Hoshiarpur,Punjab
146116,Hoshiarpur,Punjab
147001,Patiala,Punjab
147002,Patiala,Punjab
147003,Patiala,Punjab
147004,Patiala,Punjab
147005,Patiala,Punjab
147006,Patiala,Punjab
147007,Patiala,Punjab
147008,Patiala,Punjab
147021,Patiala,Punjab
147101,Samana,Punjab
147102,Patran,Punjab
147103,Patiala,Punjab
147104,Sirhind-Fategarh,Punjab
147105,Patran,Punjab
147111,Patiala,Punjab
147201,Nabha,Punjab
147202,Mandi Gobindgarh,Punjab
147203,Mandi Gobindgarh,Punjab
147301,Mandi Gobindgarh,Punjab
148000,Sangrur,Punjab
148001,Sangrur,Punjab
148002,Sunam,Punjab
148004,Sangrur,Punjab
148005,Sangrur,Punjab
148006,Sangrur,Punjab
148007,Sangrur,Punjab
148008,Sangrur,Punjab
148017,Dhuri,Punjab
148018,Nabha,Punjab
148019,Malerkotla,Punjab
148020,Malerkotla,Punjab
148021,Malerkotla,Punjab
148022,Malerkotla,Punjab
148023,Malerkotla,Punjab
148024,Dhuri,Punjab
148025,Dhuri,Punjab
148026,Sangrur,Punjab
148027,Patran,Punjab
148028,Sunam,Punjab
148029,Sunam,Punjab
148030,Sunam,Punjab
148031,Sunam,Punjab
148033,Patran,Punjab
148034,Dhuri,Punjab
148035,Patran,Punjab
148038,Sangrur,Punjab
148047,Sangrur,Punjab
148048,Sangrur,Punjab
148100,Bhadaur,Punjab
148101,Barnala,Punjab
148102,Bhadaur,Punjab
148103,Barnala,Punjab
148104,Raikot,Punjab
148105,Barnala,Punjab
148106,Sangrur,Punjab
148107,Barnala,Punjab
148108,Rampura Phul,Punjab
148109,Barnala,Punjab
151001,Bathinda,Punjab
151002,Bathinda,Punjab
151003,Bathinda,Punjab
151004,Bathinda,Punjab
151005,Bathinda,Punjab
151006,Bathinda,Punjab
151007,Bathinda,Punjab
151101,Bathinda,Punjab
151102,Bathinda,Punjab
151103,Rampura Phul,Punjab
151104,Rampura Phul,Punjab
151105,Rampura Phul,Punjab
151106,Rampura Phul,Punjab
151108,Bhadaur,Punjab
151111,Rampura Phul,Punjab
151201,Bathinda,Punjab
151202,Kotkapura,Punjab
151203,Faridkot,Punjab
151204,Kotkapura,Punjab
151205,Kotkapura,Punjab
151206,Bhadaur,Punjab
151207,Kotkapura,Punjab
151208,Kotkapura,Punjab
151209,Faridkot,Punjab
151210,Malout,Punjab
151211,Mandi Dabwali,Punjab
151212,Faridkot,Punjab
151213,Faridkot,Punjab
151214,Faridkot,Punjab
151301,Talwandi Sabo,Punjab
151302,Talwandi Sabo,Punjab
151401,Talwandi Sabo,Punjab
151501,Jhunir,Punjab
151502,Mansa,Punjab
151503,Jhunir,Punjab
151504,Jhunir,Punjab
151505,Mansa,Punjab
151506,Jhunir,Punjab
151507,Ratia,Punjab
151508,Mansa,Punjab
151509,Talwandi Sabo,Punjab
151510,Rampura Phul,Punjab
152001,Firozpur,Punjab
152002,Firozpur,Punjab
152003,Firozpur,Punjab
152004,Firozpur,Punjab
152005,Firozpur,Punjab
152020,Fazilka,Punjab
152021,Zira,Punjab
152022,Jalalabad,Punjab
152023,Firozpur,Punjab
152024,Jalalabad,Punjab
152025,Muktsar,Punjab
152026,Muktsar,Punjab
152028,Moga,Punjab
152031,Muktsar,Punjab
152032,Muktsar,Punjab
152033,Jalalabad,Punjab
152101,Giddarbaha,Punjab
152102,Giddarbaha,Punjab
152104,Muktsar,Punjab
152107,Malout,Punjab
152112,Malout,Punjab
152113,Malout,Punjab
152114,Malout,Punjab
152115,Malout,Punjab
152116,Abohar,Punjab
152117,Abohar,Punjab
152118,Abohar,Punjab
152120,Abohar,Punjab
152121,Fazilka,Punjab
152122,Abohar,Punjab
152123,Fazilka,Punjab
152124,Fazilka,Punjab
152125,Abohar,Punjab
152126,Abohar,Punjab
152127,Abohar,Punjab
152128,Abohar,Punjab
152129,Abohar,Punjab
152130,Abohar,Punjab
152131,Fazilka,Punjab
152132,Abohar,Punjab
160001,Chandigarh,Chandigarh (UT)
160002,Chandigarh,Chandigarh (UT)
160003,Chandigarh,Chandigarh (UT)
160004,Chandigarh,Chandigarh (UT)
160005,Chandigarh,Chandigarh (UT)
160006,Chandigarh,Chandigarh (UT)
160007,Chandigarh,Chandigarh (UT)
160008,Chandigarh,Chandigarh (UT)
160009,Chandigarh,Chandigarh (UT)
160010,Chandigarh,Chandigarh (UT)
160011,Chandigarh,Chandigarh (UT)
160012,Chandigarh,Chandigarh (UT)
160013,Chandigarh,Chandigarh (UT)
160014,Chandigarh,Chandigarh (UT)
160015,Chandigarh,Chandigarh (UT)
160016,Chandigarh,Chandigarh (UT)
160017,Chandigarh,Chandigarh (UT)
160018,Chandigarh,Chandigarh (UT)
160019,Chandigarh,Chandigarh (UT)
160020,Chandigarh,Chandigarh (UT)
160021,Chandigarh,Chandigarh (UT)
160022,Chandigarh,Chandigarh (UT)
160023,Chandigarh,Chandigarh (UT)
160024,Chandigarh,Chandigarh (UT)
160025,Chandigarh,Chandigarh (UT)
160026,Chandigarh,Chandigarh (UT)
160027,Chandigarh,Chandigarh (UT)
160028,Chandigarh,Chandigarh (UT)
160029,Chandigarh,Chandigarh (UT)
160030,Chandigarh,Chandigarh (UT)
160031,Chandigarh,Chandigarh (UT)
160032,Chandigarh,Chandigarh (UT)
160033,Chandigarh,Chandigarh (UT)
160034,Chandigarh,Chandigarh (UT)
160035,Chandigarh,Chandigarh (UT)
160036,Chandigarh,Chandigarh (UT)
160037,Chandigarh,Chandigarh (UT)
160038,Chandigarh,Chandigarh (UT)
160039,Chandigarh,Chandigarh (UT)
160040,Chandigarh,Chandigarh (UT)
160041,Chandigarh,Chandigarh (UT)
160042,Chandigarh,Chandigarh (UT)
160043,Chandigarh,Chandigarh (UT)
160044,Chandigarh,Chandigarh (UT)
160045,Chandigarh,Chandigarh (UT)
160046,Chandigarh,Chandigarh (UT)
160047,Chandigarh,Chandigarh (UT)
160048,Chandigarh,Chandigarh (UT)
160049,Chandigarh,Chandigarh (UT)
160050,Chandigarh,Chandigarh (UT)
160051,Chandigarh,Chandigarh (UT)
160052,Chandigarh,Chandigarh (UT)
160053,Chandigarh,Chandigarh (UT)
160054,Chandigarh,Chandigarh (UT)
160055,Chandigarh,Chandigarh (UT)
160056,Chandigarh,Chandigarh (UT)
160057,Chandigarh,Chandigarh (UT)
160058,Chandigarh,Chandigarh (UT)
160059,Chandigarh,Chandigarh (UT)
160060,Chandigarh,Chandigarh (UT)
160061,Chandigarh,Chandigarh (UT)
160062,Mohali,Chandigarh (UT)
160063,Chandigarh,Chandigarh (UT)
160064,Chandigarh,Chandigarh (UT)
160065,Chandigarh,Chandigarh (UT)
160066,Chandigarh,Chandigarh (UT)
160067,Chandigarh,Chandigarh (UT)
160068,Chandigarh,Chandigarh (UT)
160069,Chandigarh,Chandigarh (UT)
160070,Chandigarh,Chandigarh (UT)
160071,Chandigarh,Chandigarh (UT)
160073,Chandigarh,Chandigarh (UT)
160074,Chandigarh,Chandigarh (UT)
160079,Chandigarh,Chandigarh (UT)
160101,Chandigarh,Chandigarh (UT)
160102,Chandigarh,Chandigarh (UT)
160103,Chandigarh,Chandigarh (UT)
160104,Zirakpur,Chandigarh (UT)
160106,Chandigarh,Chandigarh (UT)
170001,Shimla,Himachal Pradesh
171001,Shimla,Himachal Pradesh
171002,Shimla,Himachal Pradesh
171003,Shimla,Himachal Pradesh
171004,Shimla,Himachal Pradesh
171005,Shimla,Himachal Pradesh
171006,Shimla,Himachal Pradesh
171007,Shimla,Himachal Pradesh
171008,Shimla,Himachal Pradesh
171009,Shimla,Himachal Pradesh
171010,Shimla,Himachal Pradesh
171011,Shimla,Himachal Pradesh
171012,Shimla,Himachal Pradesh
171014,Shimla,Himachal Pradesh
171018,Suni,Himachal Pradesh
171019,Shimla,Himachal Pradesh
171102,Darlaghat,Himachal Pradesh
171103,Shimla,Himachal Pradesh
171201,Theog,Himachal Pradesh
171202,Kotkhai,Himachal Pradesh
171204,Kotkhai,Himachal Pradesh
171205,Jubbal,Himachal Pradesh
171206,Jubbal,Himachal Pradesh
171207,Rohru,Himachal Pradesh
171208,Chirgaon-HP,Himachal Pradesh
171209,Theog,Himachal Pradesh
171210,Nerwa,Himachal Pradesh
171211,Nerwa,Himachal Pradesh
171212,Theog,Himachal Pradesh
171213,Kumarsain,Himachal Pradesh
171214,Chirgaon-HP,Himachal Pradesh
171215,Jubbal,Himachal Pradesh
171217,Haripurdhar,Himachal Pradesh
171218,Shimla,Himachal Pradesh
171219,Waknaghat,Himachal Pradesh
171220,Theog,Himachal Pradesh
171222,Theog,Himachal Pradesh
171223,Rohru,Himachal Pradesh
171225,Kotkhai,Himachal Pradesh
171301,Suni,Himachal Pradesh
171304,Karsog,Himachal Pradesh
172001,Rampur Bushahr,Himachal Pradesh
172021,Nankhari,Himachal Pradesh
172022,Rampur Bushahr,Himachal Pradesh
172023,Rampur Bushahr,Himachal Pradesh
172024,Kumarsain,Himachal Pradesh
172025,Anni,Himachal Pradesh
172026,Anni,Himachal Pradesh
172027,Kumarsain,Himachal Pradesh
172028,Nankhari,Himachal Pradesh
172029,Kumarsain,Himachal Pradesh
172030,Kumarsain,Himachal Pradesh
172031,Nankhari,Himachal Pradesh
172033,Anni,Himachal Pradesh
172034,Jeori,Himachal Pradesh
172101,Jeori,Himachal Pradesh
172102,Jeori,Himachal Pradesh
172103,Jeori,Himachal Pradesh
172104,Jeori,Himachal Pradesh
172105,Kinnaur,Himachal Pradesh
172106,Kinnaur,Himachal Pradesh
172107,Reckong Peo,Himachal Pradesh
172108,Reckong Peo,Himachal Pradesh
172115,Jeori,Himachal Pradesh
172116,Pooh,Himachal Pradesh
172201,Rampur Bushahr,Himachal Pradesh
173001,Kala Amb,Himachal Pradesh
173002,Shimla,Himachal Pradesh
173004,Paonta Sahib,Himachal Pradesh
173021,Paonta Sahib,Himachal Pradesh
173022,Nahan,Himachal Pradesh
173023,Haripurdhar,Himachal Pradesh
173025,Paonta Sahib,Himachal Pradesh
173026,Nahan,Himachal Pradesh
173030,Kala Amb,Himachal Pradesh
173101,Rajgarh-HP,Himachal Pradesh
173104,Haripurdhar,Himachal Pradesh
173201,Dharampur,Himachal Pradesh
173202,Dharampur,Himachal Pradesh
173204,Dharampur,Himachal Pradesh
173205,Baddi,Himachal Pradesh
173206,Solan,Himachal Pradesh
173207,Solan,Himachal Pradesh
173208,Darlaghat,Himachal Pradesh
173209,Dharampur,Himachal Pradesh
173210,Solan,Himachal Pradesh
173211,Solan,Himachal Pradesh
173212,Solan,Himachal Pradesh
173213,Solan,Himachal Pradesh
173214,Solan,Himachal Pradesh
173215,Waknaghat,Himachal Pradesh
173217,Shimla,Himachal Pradesh
173218,Kunihar,Himachal Pradesh
173220,Parwanoo,Himachal Pradesh
173221,Solan,Himachal Pradesh
173222,Solan,Himachal Pradesh
173223,Solan,Himachal Pradesh
173225,Kunihar,Himachal Pradesh
173229,Solan,Himachal Pradesh
173230,Solan,Himachal Pradesh
173234,Waknaghat,Himachal Pradesh
173235,Darlaghat,Himachal Pradesh
174001,Bilaspur-HP,Himachal Pradesh
174002,Naina Devi,Himachal Pradesh
174003,Ghumarwin,Himachal Pradesh
174004,Bilaspur-HP,Himachal Pradesh
174005,Bilaspur-HP,Himachal Pradesh
174011,Naina Devi,Himachal Pradesh
174012,Bilaspur-HP,Himachal Pradesh
174013,Bilaspur-HP,Himachal Pradesh
174017,KalolHP,Himachal Pradesh
174021,Ghumarwin,Himachal Pradesh
174023,Ghumarwin,Himachal Pradesh
174024,Ghumarwin,Himachal Pradesh
174026,Ghumarwin,Himachal Pradesh
174027,Ghumarwin,Himachal Pradesh
174028,Jahu,Himachal Pradesh
174029,Ghumarwin,Himachal Pradesh
174030,Dulchehra,Himachal Pradesh
174031,Ghumarwin,Himachal Pradesh
174032,Jukhala,Himachal Pradesh
174033,Jukhala,Himachal Pradesh
174034,Ghumarwin,Himachal Pradesh
174035,KalolHP,Himachal Pradesh
174036,Bilaspur-HP,Himachal Pradesh
174101,Nalagarh,Himachal Pradesh
174102,Kunihar,Himachal Pradesh
174103,Baddi,Himachal Pradesh
174201,Tahliwal,Himachal Pradesh
174301,Tahliwal,Himachal Pradesh
174302,Una-HP,Himachal Pradesh
174303,Una-HP,Himachal Pradesh
174304,Bangana,Himachal Pradesh
174305,Bangana,Himachal Pradesh
174306,Una-HP,Himachal Pradesh
174307,Bangana,Himachal Pradesh
174308,Bangana,Himachal Pradesh
174309,Bangana,Himachal Pradesh
174310,Naina Devi,Himachal Pradesh
174311,Bhota,Himachal Pradesh
174312,Bangana,Himachal Pradesh
174314,Amb,Himachal Pradesh
174315,Una-HP,Himachal Pradesh
174316,Amb,Himachal Pradesh
174317,Una-HP,Himachal Pradesh
174320,Bangana,Himachal Pradesh
174321,Bangana,Himachal Pradesh
174405,Bhota,Himachal Pradesh
174503,Una-HP,Himachal Pradesh
174505,Bhota,Himachal Pradesh
174507,Una-HP,Himachal Pradesh
175001,Mandi,Himachal Pradesh
175002,Sundar Nagar,Himachal Pradesh
175003,Mandi,Himachal Pradesh
175004,Jahu,Himachal Pradesh
175005,Mandi,Himachal Pradesh
175006,Mandi,Himachal Pradesh
175007,Jahu,Himachal Pradesh
175008,Mandi,Himachal Pradesh
175010,Karsog,Himachal Pradesh
175011,Karsog,Himachal Pradesh
175012,Joginder Nagar,Himachal Pradesh
175013,Joginder Nagar,Himachal Pradesh
175014,Joginder Nagar,Himachal Pradesh
175015,Joginder Nagar,Himachal Pradesh
175016,Joginder Nagar,Himachal Pradesh
175017,Sundar Nagar,Himachal Pradesh
175018,Sundar Nagar,Himachal Pradesh
175019,Sundar Nagar,Himachal Pradesh
175021,Mandi,Himachal Pradesh
175022,Mandi,Himachal Pradesh
175023,Jahu,Himachal Pradesh
175024,Sarkaghat,Himachal Pradesh
175025,Sarkaghat,Himachal Pradesh
175026,Sarkaghat,Himachal Pradesh
175027,Sundar Nagar,Himachal Pradesh
175028,Chachyot,Himachal Pradesh
175029,Chachyot,Himachal Pradesh
175030,Bilaspur-HP,Himachal Pradesh
175031,Nihri,Himachal Pradesh
175032,Joginder Nagar,Himachal Pradesh
175033,Jahu,Himachal Pradesh
175034,Ghumarwin,Himachal Pradesh
175035,Thunag,Himachal Pradesh
175036,Mandi,Himachal Pradesh
175037,Sarkaghat,Himachal Pradesh
175038,Nihri,Himachal Pradesh
175040,Sarkaghat,Himachal Pradesh
175042,Sarkaghat,Himachal Pradesh
175046,Karsog,Himachal Pradesh
175047,Thunag,Himachal Pradesh
175048,Thunag,Himachal Pradesh
175050,Sarkaghat,Himachal Pradesh
175051,Sarkaghat,Himachal Pradesh
175052,Mandi,Himachal Pradesh
175101,Kullu,Himachal Pradesh
175102,Kullu,Himachal Pradesh
175103,Manali,Himachal Pradesh
175104,Patlikuhal,Himachal Pradesh
175105,Jari,Himachal Pradesh
175106,Banjar,Himachal Pradesh
175121,Kullu,Himachal Pradesh
175123,Banjar,Himachal Pradesh
175124,Mandi,Himachal Pradesh
175125,Kullu,Himachal Pradesh
175126,Kullu,Himachal Pradesh
175128,Patlikuhal,Himachal Pradesh
175129,Patlikuhal,Himachal Pradesh
175130,Patlikuhal,Himachal Pradesh
175131,Manali,Himachal Pradesh
175132,Keylong,Himachal Pradesh
175133,Keylong,Himachal Pradesh
175134,Nagwain,Himachal Pradesh
175136,Manali,Himachal Pradesh
175138,Kullu,Himachal Pradesh
175143,Patlikuhal,Himachal Pradesh
176001,Kangra,Himachal Pradesh
176002,Kangra,Himachal Pradesh
176021,Jawali,Himachal Pradesh
176022,Jassur,Himachal Pradesh
176023,Jawali,Himachal Pradesh
176025,Jawali,Himachal Pradesh
176026,Nagrota Surian,Himachal Pradesh
176027,Nagrota Surian,Himachal Pradesh
176028,Nagrota Surian,Himachal Pradesh
176029,Dehra Gopipur,Himachal Pradesh
176030,Khundian,Himachal Pradesh
176031,Nadaun,Himachal Pradesh
176032,Nadaun,Himachal Pradesh
176033,Nagrota Surian,Himachal Pradesh
176036,Nadaun,Himachal Pradesh
176037,Kangra,Himachal Pradesh
176038,Kangra,Himachal Pradesh
176039,Dulchehra,Himachal Pradesh
176040,Bhota,Himachal Pradesh
176041,Bhota,Himachal Pradesh
176042,Bhota,Himachal Pradesh
176043,Jahu,Himachal Pradesh
176044,Jahu,Himachal Pradesh
176045,Jahu,Himachal Pradesh
176047,Kangra,Himachal Pradesh
176048,Jahu,Himachal Pradesh
176049,Bhota,Himachal Pradesh
176051,Jassur,Himachal Pradesh
176052,Dharamshala,Himachal Pradesh
176053,Jawali,Himachal Pradesh
176054,Kangra,Himachal Pradesh
176055,Khundian,Himachal Pradesh
176056,Kangra,Himachal Pradesh
176057,Dharamshala,Himachal Pradesh
176058,Surajpur jhikla,Himachal Pradesh
176059,Palampur,Himachal Pradesh
176060,Kangra,Himachal Pradesh
176061,Palampur,Himachal Pradesh
176062,Palampur,Himachal Pradesh
176063,Baijnath,Himachal Pradesh
176064,Palampur,Himachal Pradesh
176065,Palampur,Himachal Pradesh
176066,Khundian,Himachal Pradesh
176071,Kachhera,Himachal Pradesh
176073,Sujanpur,Himachal Pradesh
176075,Sujanpur,Himachal Pradesh
176076,Kachhera,Himachal Pradesh
176077,Joginder Nagar,Himachal Pradesh
176081,Palampur,Himachal Pradesh
176082,Sujanpur,Himachal Pradesh
176083,Palampur,Himachal Pradesh
176084,Dheera,Himachal Pradesh
176085,Palampur,Himachal Pradesh
176086,Palampur,Himachal Pradesh
176087,Palampur,Himachal Pradesh
176088,Kachhera,Himachal Pradesh
176089,Sujanpur,Himachal Pradesh
176090,Sujanpur,Himachal Pradesh
176091,Palampur,Himachal Pradesh
176092,Palampur,Himachal Pradesh
176093,Dheera,Himachal Pradesh
176094,Palampur,Himachal Pradesh
176095,Sujanpur,Himachal Pradesh
176096,Palampur,Himachal Pradesh
176097,Palampur,Himachal Pradesh
176098,Khundian,Himachal Pradesh
176101,Dheera,Himachal Pradesh
176102,Palampur,Himachal Pradesh
176103,Palampur,Himachal Pradesh
176107,Sujanpur,Himachal Pradesh
176108,Sujanpur,Himachal Pradesh
176109,Sujanpur,Himachal Pradesh
176110,Sujanpur,Himachal Pradesh
176111,Sujanpur,Himachal Pradesh
176115,Baijnath,Himachal Pradesh
176125,Baijnath,Himachal Pradesh
176128,Kachhera,Himachal Pradesh
176200,Palion,Himachal Pradesh
176201,Jassur,Himachal Pradesh
176202,Jassur,Himachal Pradesh
176203,Nurpur,Himachal Pradesh
176204,Palion,Himachal Pradesh
176205,Palion,Himachal Pradesh
176206,Shahpur-HP,Himachal Pradesh
176207,Sihunta,Himachal Pradesh
176208,Shahpur-HP,Himachal Pradesh
176209,Kangra,Himachal Pradesh
176210,Nagrota Surian,Himachal Pradesh
176211,Jassur,Himachal Pradesh
176213,Dharamshala,Himachal Pradesh
176214,Kangra,Himachal Pradesh
176215,Dharamshala,Himachal Pradesh
176216,Dharamshala,Himachal Pradesh
176217,Dharamshala,Himachal Pradesh
176218,Dharamshala,Himachal Pradesh
176219,Dharamshala,Himachal Pradesh
176225,Sihunta,Himachal Pradesh
176301,Dalhousie,Himachal Pradesh
176302,Nurpur,Himachal Pradesh
176303,Dalhousie,Himachal Pradesh
176304,Dalhousie,Himachal Pradesh
176305,Dalhousie,Himachal Pradesh
176306,Dalhousie,Himachal Pradesh
176308,Sundla,Himachal Pradesh
176310,Chamba,Himachal Pradesh
176312,Sundla,Himachal Pradesh
176313,Nurpur,Himachal Pradesh
176314,Chamba,Himachal Pradesh
176317,Sundla,Himachal Pradesh
176318,Chamba,Himachal Pradesh
176319,Sundla,Himachal Pradesh
176320,Sundla,Himachal Pradesh
176325,Dalhousie,Himachal Pradesh
176401,Surajpur jhikla,Himachal Pradesh
176402,Surajpur jhikla,Himachal Pradesh
176403,Surajpur jhikla,Himachal Pradesh
176501,Ghati Billan,Himachal Pradesh
176502,Ghati Billan,Himachal Pradesh
176601,Tahliwal,Himachal Pradesh
177001,Hamirpur,Himachal Pradesh
177005,Hamirpur,Himachal Pradesh
177006,Bangana,Himachal Pradesh
177007,Sujanpur,Himachal Pradesh
177020,Hamirpur,Himachal Pradesh
177021,Jahu,Himachal Pradesh
177022,Hamirpur,Himachal Pradesh
177023,Hamirpur,Himachal Pradesh
177024,Jahu,Himachal Pradesh
177025,Jahu,Himachal Pradesh
177026,Bhota,Himachal Pradesh
177027,Hamirpur,Himachal Pradesh
177028,Sujanpur,Himachal Pradesh
177029,Hamirpur,Himachal Pradesh
177031,Bangana,Himachal Pradesh
177033,Nadaun,Himachal Pradesh
177034,Nadaun,Himachal Pradesh
177038,Nadaun,Himachal Pradesh
177039,Bangana,Himachal Pradesh
177040,Hamirpur,Himachal Pradesh
177041,Bangana,Himachal Pradesh
177042,Nadaun,Himachal Pradesh
177043,Nadaun,Himachal Pradesh
177044,Nadaun,Himachal Pradesh
177045,Nadaun,Himachal Pradesh
177048,Hamirpur,Himachal Pradesh
177101,Dehra Gopipur,Himachal Pradesh
177103,Dehra Gopipur,Himachal Pradesh
177104,Dehra Gopipur,Himachal Pradesh
177105,Dehra Gopipur,Himachal Pradesh
177106,Ghati Billan,Himachal Pradesh
177107,Dehra Gopipur,Himachal Pradesh
177108,Dehra Gopipur,Himachal Pradesh
177109,Chintpurni,Himachal Pradesh
177110,Chintpurni,Himachal Pradesh
177111,Chintpurni,Himachal Pradesh
177112,Chintpurni,Himachal Pradesh
177113,Chintpurni,Himachal Pradesh
177114,Dehra Gopipur,Himachal Pradesh
177117,Dehra Gopipur,Himachal Pradesh
177118,Jahu,Himachal Pradesh
177119,Sujanpur,Himachal Pradesh
177201,Amb,Himachal Pradesh
177202,Amb,Himachal Pradesh
177203,Amb,Himachal Pradesh
177204,Amb,Himachal Pradesh
177205,Amb,Himachal Pradesh
177206,Amb,Himachal Pradesh
177207,Una-HP,Himachal Pradesh
177208,Amb,Himachal Pradesh
177209,Una-HP,Himachal Pradesh
177210,Amb,Himachal Pradesh
177211,Amb,Himachal Pradesh
177212,Amb,Himachal Pradesh
177213,Amb,Himachal Pradesh
177219,Amb,Himachal Pradesh
177220,Una-HP,Himachal Pradesh
177301,Nadaun,Himachal Pradesh
177401,Bhota,Himachal Pradesh
177501,Bhota,Himachal Pradesh
177601,Jahu,Himachal Pradesh
180001,Jammu,Jammu & Kashmir (UT)
180002,Jammu,Jammu & Kashmir (UT)
180003,Jammu,Jammu & Kashmir (UT)
180004,Jammu,Jammu & Kashmir (UT)
180005,Jammu,Jammu & Kashmir (UT)
180006,Jammu,Jammu & Kashmir (UT)
180007,Jammu,Jammu & Kashmir (UT)
180009,Jammu,Jammu & Kashmir (UT)
180010,Jammu,Jammu & Kashmir (UT)
180011,Jammu,Jammu & Kashmir (UT)
180012,Jammu,Jammu & Kashmir (UT)
180013,Jammu,Jammu & Kashmir (UT)
180015,Jammu,Jammu & Kashmir (UT)
180016,Jammu,Jammu & Kashmir (UT)
180017,Jammu,Jammu & Kashmir (UT)
180018,Jammu,Jammu & Kashmir (UT)
180019,Jammu,Jammu & Kashmir (UT)
180020,Jammu,Jammu & Kashmir (UT)
181008,Jammu,Jammu & Kashmir (UT)
181101,Jammu,Jammu & Kashmir (UT)
181102,RS Pura,Jammu & Kashmir (UT)
181111,RS Pura,Jammu & Kashmir (UT)
181113,Jammu,Jammu & Kashmir (UT)
181121,Jammu,Jammu & Kashmir (UT)
181122,Akhnoor,Jammu & Kashmir (UT)
181123,Jammu,Jammu & Kashmir (UT)
181124,Jammu,Jammu & Kashmir (UT)
181131,RS Pura,Jammu & Kashmir (UT)
181132,Jammu,Jammu & Kashmir (UT)
181133,Jammu,Jammu & Kashmir (UT)
181141,Jakh,Jammu & Kashmir (UT)
181143,Jakh,Jammu & Kashmir (UT)
181145,Jammu,Jammu & Kashmir (UT)
181152,Jammu,Jammu & Kashmir (UT)
181201,Akhnoor,Jammu & Kashmir (UT)
181202,Akhnoor,Jammu & Kashmir (UT)
181203,Akhnoor,Jammu & Kashmir (UT)
181204,Akhnoor,Jammu & Kashmir (UT)
181205,Jammu,Jammu & Kashmir (UT)
181206,Akhnoor,Jammu & Kashmir (UT)
181207,Akhnoor,Jammu & Kashmir (UT)
181221,Jammu,Jammu & Kashmir (UT)
181224,Katra,Jammu & Kashmir (UT)
182101,Udhampur,Jammu & Kashmir (UT)
182104,Udhampur,Jammu & Kashmir (UT)
182121,Udhampur,Jammu & Kashmir (UT)
182122,Ramnagar-JK,Jammu & Kashmir (UT)
182124,Udhampur,Jammu & Kashmir (UT)
182125,Udhampur,Jammu & Kashmir (UT)
182126,Udhampur,Jammu & Kashmir (UT)
182127,Udhampur,Jammu & Kashmir (UT)
182128,Billawar,Jammu & Kashmir (UT)
182141,Chenani,Jammu & Kashmir (UT)
182142,Chenani,Jammu & Kashmir (UT)
